Index	Reagents	Products	Rule	Energy Change
5120_0	['C(C(C=O)(C(CO)O)O)(O)=O']	['O', 'C(C(C=O)C(CO)=O)(O)=O']	Elimination + enol to keto	-36.93
5121_0	['C(C(C=O)(C(CO)O)O)(O)=O']	['O', 'C(C(C=O)(C(C)=O)O)(O)=O']	Elimination + enol to keto	-45.4
5122_0	['C(C(C=O)(C(CO)O)O)(O)=O']	['O', 'C(C(C=O)(CC=O)O)(O)=O']	Elimination + enol to keto	-39.01
5123_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O']	['O', 'C(C(C(CO)=O)C(C(O)=O)O)=O']	Elimination + enol to keto	-36.93
5124_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O']	['O', 'C(C(C(C)=O)(C(C(O)=O)O)O)=O']	Elimination + enol to keto	-45.4
5125_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O']	['O', 'C(C(C(C=O)(CC=O)O)O)(O)=O']	Elimination + enol to keto	-39.01
5127_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O']	['O', 'C(C(C(C(O)=O)=O)C(CO)O)=O']	Elimination + enol to keto	-36.93
5128_0	['C(C(CO)(C(CO)O)O)=O']	['O', 'C(C(C(CO)=O)CO)=O']	Elimination + enol to keto	-36.93
5129_0	['C(C(CO)(C(CO)O)O)=O']	['O', 'C(C(C(C)=O)(CO)O)=O']	Elimination + enol to keto	-45.4
5130_0	['C(C(CO)(C(CO)O)O)=O']	['O', 'C(C(CO)(CC=O)O)=O']	Elimination + enol to keto	-39.01
5132_0	['C(C(CO)(C(CO)O)O)=O']	['O', 'C(C(C=O)C(CO)O)=O']	Elimination + enol to keto	-34.93
5133_0	['C(CC(C(CO)(C(CO)O)O)=O)=O']	['O', 'C(CC=O)(C(C(CO)=O)CO)=O']	Elimination + enol to keto	-36.93
5134_0	['C(CC(C(CO)(C(CO)O)O)=O)=O']	['O', 'C(CC=O)(C(C(C)=O)(CO)O)=O']	Elimination + enol to keto	-45.4
5135_0	['C(CC(C(CO)(C(CO)O)O)=O)=O']	['O', 'C(C(CO)(CC=O)O)(CC=O)=O']	Elimination + enol to keto	-39.01
5137_0	['C(CC(C(CO)(C(CO)O)O)=O)=O']	['O', 'C(C(C(CC=O)=O)C(CO)O)=O']	Elimination + enol to keto	-34.93
5138_0	['C(C(C(CC(CO)O)=O)(CO)O)=O']	['O', 'C(C(C(CC(C)=O)=O)(CO)O)=O']	Elimination + enol to keto	-45.4
5139_0	['C(C(C(CC(CO)O)=O)(CO)O)=O']	['O', 'C(C(C(CCC=O)=O)(CO)O)=O']	Elimination + enol to keto	-39.01
5141_0	['C(C(C(CC(CO)O)=O)(CO)O)=O']	['O', 'C(C(C=O)C(CC(CO)O)=O)=O']	Elimination + enol to keto	117.13
5142_0	['C(CC(C=O)O)(C(CO)(CO)O)=O']	['O', 'C(CC(C=O)O)(C(C=O)CO)=O']	Elimination + enol to keto	-34.93
5143_0	['C(C(CO)(C(C(CCO)=O)O)O)=O']	['O', 'C(C(C(C(CCO)=O)=O)CO)=O']	Elimination + enol to keto	-48.37
5145_0	['C(C(CO)(C(C(CCO)=O)O)O)=O']	['O', 'C(C(C=O)C(C(CCO)=O)O)=O']	Elimination + enol to keto	-34.93
5146_0	['C(C(CO)(C(C=O)O)O)(CCO)=O']	['O', 'C(CCO)(C(C(C=O)=O)CO)=O']	Elimination + enol to keto	-48.37
5148_0	['C(C(CO)(C(C=O)O)O)(CCO)=O']	['O', 'C(CCO)(C(C=O)C(C=O)O)=O']	Elimination + enol to keto	-34.93
5149_0	['C(C(CO)(C(CC(CO)=O)O)O)=O']	['O', 'C(C(C(CC(CO)=O)=O)CO)=O']	Elimination + enol to keto	-36.93
5151_0	['C(C(CO)(C(CC(CO)=O)O)O)=O']	['O', 'C(C(C=O)C(CC(CO)=O)O)=O']	Elimination + enol to keto	-34.93
5152_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(C(C(C(C)=O)O)=O)CO)=O']	Elimination + enol to keto	-36.93
5153_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(C(CC(C)=O)=O)(CO)O)=O']	Elimination + enol to keto	-41.01
5154_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(CO)(CC(C(C)=O)=O)O)=O']	Elimination + enol to keto	-41.01
5156_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(C=O)C(C(C(C)=O)O)O)=O']	Elimination + enol to keto	-34.93
5157_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O']	['O', 'C(C)(C(CO)(CC(C=O)=O)O)=O']	Elimination + enol to keto	-41.01
5158_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O']	['O', 'C(CC=O)(C(C(C)=O)(CO)O)=O']	Elimination + enol to keto	-41.01
5159_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O']	['O', 'C(C(C=O)O)(C(C(C)=O)CO)=O']	Elimination + enol to keto	-36.93
5161_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O']	['O', 'C(C(C(C(C=O)C(C)=O)O)O)=O']	Elimination + enol to keto	-34.93
5162_0	['C(C(CO)(C(C(CC=O)O)O)O)=O']	['O', 'C(CC(C(C(C=O)CO)=O)O)=O']	Elimination + enol to keto	-36.93
5163_0	['C(C(CO)(C(C(CC=O)O)O)O)=O']	['O', 'C(C(C(CCC=O)=O)(CO)O)=O']	Elimination + enol to keto	-41.01
5164_0	['C(C(CO)(C(C(CC=O)O)O)O)=O']	['O', 'C(C(CO)(CC(CC=O)=O)O)=O']	Elimination + enol to keto	-49.2
5166_0	['C(C(CO)(C(C(CC=O)O)O)O)=O']	['O', 'C(C(C=O)C(C(CC=O)O)O)=O']	Elimination + enol to keto	-34.93
5167_0	['C(C(CO)(CC(C(CO)O)=O)O)=O']	['O', 'C(C(CO)(CC(C(C)=O)=O)O)=O']	Elimination + enol to keto	-45.4
5168_0	['C(C(CO)(CC(C(CO)O)=O)O)=O']	['O', 'C(C(CO)(CC(CC=O)=O)O)=O']	Elimination + enol to keto	-47.2
5170_0	['C(C(CO)(CC(C(CO)O)=O)O)=O']	['O', 'C(C(C=O)CC(C(CO)O)=O)=O']	Elimination + enol to keto	-34.93
5172_0	['C(C(C(CO)O)N)(O)=O']	['O', 'C(C(C(C)=O)N)(O)=O']	Elimination + enol to keto	-45.4
5174_0	['C(C(C(CO)O)N)(O)=O']	['O', 'C(CC(C(O)=O)N)=O']	Elimination + enol to keto	-39.01
5175_0	['C(C(C(C(C(CO)O)O)O)N)(O)=O']	['O', 'C(C(C(CC(CO)O)=O)N)(O)=O']	Elimination + enol to keto	-13.44
5177_0	['C(C(C(C(C(CO)O)O)O)N)(O)=O']	['O', 'C(CC(C(O)=O)N)(C(CO)O)=O']	Elimination + enol to keto	-41.01
5178_0	['C(C(C(C(C(CO)O)O)O)N)(O)=O']	['O', 'C(C(C(C(CCO)=O)O)N)(O)=O']	Elimination + enol to keto	-41.01
5179_0	['C(C(C(C(C(CO)O)O)O)N)(O)=O']	['O', 'C(C(C(CC(CO)=O)O)N)(O)=O']	Elimination + enol to keto	-41.01
5180_0	['C(C(C(C(C(CO)O)O)O)N)(O)=O']	['O', 'C(C(C(C(C(C)=O)O)O)N)(O)=O']	Elimination + enol to keto	-45.4
5181_0	['C(C(C(C(C(CO)O)O)O)N)(O)=O']	['O', 'C(CC(C(C(C(O)=O)N)O)O)=O']	Elimination + enol to keto	-39.01
5182_0	['C(CO)(C(C(C(CO)O)O)NC)=O']	['O', 'C(CCO)(C(C(CO)=O)NC)=O']	Elimination + enol to keto	-10.37
5183_0	['C(CO)(C(C(C(CO)O)O)NC)=O']	['O', 'C(CC(C(CO)=O)NC)(CO)=O']	Elimination + enol to keto	-41.01
5184_0	['C(CO)(C(C(C(CO)O)O)NC)=O']	['O', 'C(C(C(C(C)=O)O)NC)(CO)=O']	Elimination + enol to keto	-45.4
5185_0	['C(CO)(C(C(C(CO)O)O)NC)=O']	['O', 'C(CC(C(C(CO)=O)NC)O)=O']	Elimination + enol to keto	-39.01
5186_0	['C(CC(C(C(CO)O)NC)=O)=O']	['O', 'C(CC(C(C(C)=O)NC)=O)=O']	Elimination + enol to keto	-18.02
5187_0	['C(CC(C(C(CO)O)NC)=O)=O']	['O', 'C(CC(C(CC=O)=O)NC)=O']	Elimination + enol to keto	-39.01
5188_0	['C(C(C(CC(CO)O)=O)NC)=O']	['O', 'C(C(C=O)NC)(CC(C)=O)=O']	Elimination + enol to keto	-56.84
5189_0	['C(C(C(CC(CO)O)=O)NC)=O']	['O', 'C(C(C(CCC=O)=O)NC)=O']	Elimination + enol to keto	-39.01
5190_0	['C(C(C(C(C(C)=O)NC)O)O)=O']	['O', 'C(C(CC(C=O)=O)NC)(C)=O']	Elimination + enol to keto	-41.01
5191_0	['C(C(C(C(C(C)=O)NC)O)O)=O']	['O', 'C(CC(C(C(C)=O)NC)=O)=O']	Elimination + enol to keto	-21.81
5192_0	['C(C(CC(C(CO)O)O)N)=O']	['O', 'C(CC(C=O)N)(CCO)=O']	Elimination + enol to keto	-41.01
5193_0	['C(C(CC(C(CO)O)O)N)=O']	['O', 'C(C(CCC(CO)=O)N)=O']	Elimination + enol to keto	-41.01
5194_0	['C(C(CC(C(CO)O)O)N)=O']	['O', 'C(C(CC(C(C)=O)O)N)=O']	Elimination + enol to keto	-45.4
5195_0	['C(C(CC(C(CO)O)O)N)=O']	['O', 'C(CC(CC(C=O)N)O)=O']	Elimination + enol to keto	-39.01
5196_0	['C(CN)(CC(C(CO)O)O)=O']	['O', 'C(CCO)(CC(CN)=O)=O']	Elimination + enol to keto	-49.2
5197_0	['C(CN)(CC(C(CO)O)O)=O']	['O', 'C(CO)(CCC(CN)=O)=O']	Elimination + enol to keto	-41.01
5198_0	['C(CN)(CC(C(CO)O)O)=O']	['O', 'C(C)(C(CC(CN)=O)O)=O']	Elimination + enol to keto	-45.4
5199_0	['C(CN)(CC(C(CO)O)O)=O']	['O', 'C(CC(CC(CN)=O)O)=O']	Elimination + enol to keto	-39.01
5201_0	['C1(CC(C(C(CO)O)O1)O)=O']	['O', 'C1(CC(C(C(C)=O)O1)O)=O']	Elimination + enol to keto	-45.4
5203_0	['C1(CC(C(C(CO)O)O1)O)=O']	['O', 'C1(CC(C(CC=O)O1)O)=O']	Elimination + enol to keto	-39.01
5205_0	['C1(COC(C(CO)O)C1O)=O']	['O', 'C1(COC(C(C)=O)C1O)=O']	Elimination + enol to keto	-45.4
5207_0	['C1(COC(C(CO)O)C1O)=O']	['O', 'C(CC1C(C(CO1)=O)O)=O']	Elimination + enol to keto	-39.01
5209_0	['C1(C(O)OC(C(CO)O)C1)=O']	['O', 'C(C)(C1CC(C(O)O1)=O)=O']	Elimination + enol to keto	-45.4
5211_0	['C1(C(O)OC(C(CO)O)C1)=O']	['O', 'C(CC1CC(C(O)O1)=O)=O']	Elimination + enol to keto	-39.01
5213_0	['C1(C(C(CO)O)OC(C1)O)=O']	['O', 'C1(CC(OC1C(C)=O)O)=O']	Elimination + enol to keto	-82.09
5215_0	['C1(C(C(CO)O)OC(C1)O)=O']	['O', 'C(CC1C(CC(O1)O)=O)=O']	Elimination + enol to keto	-39.01
5216_0	['C(C)(C1C(C(C(O1)O)O)O)=O']	['O', 'C1(CC(C(C(C)=O)O1)O)=O']	Elimination + enol to keto	-65.88
5217_0	['C(C)(C1C(C(C(O1)O)O)O)=O']	['O', 'C1(COC(C(C)=O)C1O)=O']	Elimination + enol to keto	-51.69
5218_0	['C(C)(C1C(C(C(O1)O)O)O)=O']	['O', 'C(C)(C1CC(C(O)O1)=O)=O']	Elimination + enol to keto	-51.69
5219_0	['C(C)(C1C(C(C(O1)O)O)O)=O']	['O', 'C1(CC(OC1C(C)=O)O)=O']	Elimination + enol to keto	-88.37
5220_0	['C(CC1C(C(C(O)O1)O)O)=O']	['O', 'C1(CC(C(CC=O)O1)O)=O']	Elimination + enol to keto	-65.88
5221_0	['C(CC1C(C(C(O)O1)O)O)=O']	['O', 'C(CC1C(C(CO1)=O)O)=O']	Elimination + enol to keto	-51.69
5222_0	['C(CC1C(C(C(O)O1)O)O)=O']	['O', 'C(CC1CC(C(O)O1)=O)=O']	Elimination + enol to keto	-51.69
5223_0	['C(CC1C(C(C(O)O1)O)O)=O']	['O', 'C(CC1C(CC(O1)O)=O)=O']	Elimination + enol to keto	-51.69
5225_0	['C1(CC(C(C(CO)O1)O)O)=O']	['O', 'C1(CC(CC(CO)O1)=O)=O']	Elimination + enol to keto	-63.49
5227_0	['C1(CC(C(C(CO)O1)O)O)=O']	['O', 'C1(CCC(OC1CO)=O)=O']	Elimination + enol to keto	-51.69
5229_0	['C1(COC(CO)C(C1O)O)=O']	['O', 'C1(C(COC(CO)C1)=O)=O']	Elimination + enol to keto	-51.69
5231_0	['C1(COC(CO)C(C1O)O)=O']	['O', 'C1(C(CO)OCC(C1)=O)=O']	Elimination + enol to keto	-51.69
5232_0	['C1(C(C(O)OC(CO)C1)O)=O']	['O', 'C1(CC(CC(CO)O1)=O)=O']	Elimination + enol to keto	-77.68
5233_0	['C1(C(C(O)OC(CO)C1)O)=O']	['O', 'C1(C(COC(CO)C1)=O)=O']	Elimination + enol to keto	-51.69
5234_0	['C1(C(CO)OC(C(C1)O)O)=O']	['O', 'C1(CCC(OC1CO)=O)=O']	Elimination + enol to keto	-65.88
5235_0	['C1(C(CO)OC(C(C1)O)O)=O']	['O', 'C1(C(CO)OCC(C1)=O)=O']	Elimination + enol to keto	-51.69
5237_0	['C1(CC(C(C(CO1)O)O)O)=O']	['O', 'C1(CC(CC(CO1)O)=O)=O']	Elimination + enol to keto	-63.49
5239_0	['C1(CC(C(C(CO1)O)O)O)=O']	['O', 'C1(CCC(OCC1O)=O)=O']	Elimination + enol to keto	-51.69
5241_0	['C1(CC(C(C(CO1)O)O)O)=O']	['O', 'C1(CC(C(CCO1)=O)O)=O']	Elimination + enol to keto	-51.69
5243_0	['C1(CC(C(C(CO1)O)O)O)=O']	['O', 'C1(CC(CC(CO1)=O)O)=O']	Elimination + enol to keto	-51.69
5245_0	['C1(COCC(C(C1O)O)O)=O']	['O', 'C1(C(COCC(C1)O)=O)=O']	Elimination + enol to keto	-51.69
5247_0	['C1(COCC(C(C1O)O)O)=O']	['O', 'C1(C(COCC(C1)=O)O)=O']	Elimination + enol to keto	-51.69
5249_0	['C1(COCC(C(C1O)O)O)=O']	['O', 'C1(CCOCC(C1O)=O)=O']	Elimination + enol to keto	-67.66
5251_0	['C1(COCC(C(C1O)O)O)=O']	['O', 'C1(COCC(CC1O)=O)=O']	Elimination + enol to keto	-51.69
5253_0	['C1(C(O)OCC(C(C1)O)O)=O']	['O', 'C1(CCOC(C(C1)=O)O)=O']	Elimination + enol to keto	-51.69
5255_0	['C1(C(O)OCC(C(C1)O)O)=O']	['O', 'C1(COC(C(CC1)=O)O)=O']	Elimination + enol to keto	-51.69
5257_0	['C1(C(C(COC(C1)O)O)O)=O']	['O', 'C1(C(CC(O)OCC1)=O)=O']	Elimination + enol to keto	-51.69
5259_0	['C1(C(C(COC(C1)O)O)O)=O']	['O', 'C1(CC(OCC(C1)=O)O)=O']	Elimination + enol to keto	-51.69
5260_0	['C1(C(C(O)OCC(C1)O)O)=O']	['O', 'C1(CC(CC(CO1)O)=O)=O']	Elimination + enol to keto	-77.68
5261_0	['C1(C(C(O)OCC(C1)O)O)=O']	['O', 'C1(C(COCC(C1)O)=O)=O']	Elimination + enol to keto	-51.69
5262_0	['C1(C(COC(C(C1)O)O)O)=O']	['O', 'C1(CCC(OCC1O)=O)=O']	Elimination + enol to keto	-65.88
5263_0	['C1(C(COC(C(C1)O)O)O)=O']	['O', 'C1(C(COCC(C1)=O)O)=O']	Elimination + enol to keto	-51.69
5264_0	['C1(C(C(C(O)OCC1)O)O)=O']	['O', 'C1(CC(C(CCO1)=O)O)=O']	Elimination + enol to keto	-65.88
5265_0	['C1(C(C(C(O)OCC1)O)O)=O']	['O', 'C1(CCOCC(C1O)=O)=O']	Elimination + enol to keto	-67.66
5266_0	['C1(C(C(C(O)OCC1)O)O)=O']	['O', 'C1(CCOC(C(C1)=O)O)=O']	Elimination + enol to keto	-51.69
5267_0	['C1(C(C(C(O)OCC1)O)O)=O']	['O', 'C1(C(CC(O)OCC1)=O)=O']	Elimination + enol to keto	-51.69
5268_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1(CC(CC(CO1)=O)O)=O']	Elimination + enol to keto	-65.88
5269_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1(COCC(CC1O)=O)=O']	Elimination + enol to keto	-51.69
5270_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1(COC(C(CC1)=O)O)=O']	Elimination + enol to keto	-51.69
5271_0	['C1(COC(C(C(C1)O)O)O)=O']	['O', 'C1(CC(OCC(C1)=O)O)=O']	Elimination + enol to keto	-51.69
5273_0	['C(C(C(CO)O)O)(CCN)=O']	['O', 'C(C(CCN)=O)(CCO)=O']	Elimination + enol to keto	-41.01
5275_0	['C(C(C(CO)O)O)(CCN)=O']	['O', 'C(CCN)(CC(CO)=O)=O']	Elimination + enol to keto	-49.2
5277_0	['C(C(C(CO)O)O)(CCN)=O']	['O', 'C(CCN)(C(C(C)=O)O)=O']	Elimination + enol to keto	-45.4
5279_0	['C(C(C(CO)O)O)(CCN)=O']	['O', 'C(CC(C(CCN)=O)O)=O']	Elimination + enol to keto	-39.01
5281_0	['C(C(CN)O)(CC(CO)O)=O']	['O', 'C(C(CN)O)(CC(C)=O)=O']	Elimination + enol to keto	-53.59
5283_0	['C(C(CN)O)(CC(CO)O)=O']	['O', 'C(CCC=O)(C(CN)O)=O']	Elimination + enol to keto	-39.01
5285_0	['C(C(CO)O)(CC(CN)O)=O']	['O', 'C(C(C)=O)(CC(CN)O)=O']	Elimination + enol to keto	-45.4
5287_0	['C(C(CO)O)(CC(CN)O)=O']	['O', 'C(CC(CC(CN)O)=O)=O']	Elimination + enol to keto	-47.2
5288_0	['C(C(C(CN)O)O)(CCO)=O']	['O', 'C(CCO)(CC(CN)=O)=O']	Elimination + enol to keto	-49.2
5289_0	['C(C(C(CN)O)O)(CCO)=O']	['O', 'C(C(CCN)=O)(CCO)=O']	Elimination + enol to keto	-41.01
5290_0	['C(CO)(CC(C(CN)O)O)=O']	['O', 'C(CO)(CCC(CN)=O)=O']	Elimination + enol to keto	-41.01
5291_0	['C(CO)(CC(C(CN)O)O)=O']	['O', 'C(CCN)(CC(CO)=O)=O']	Elimination + enol to keto	-49.2
5292_0	['C(C)(C(C(C(CN)O)O)O)=O']	['O', 'C(C)(C(CC(CN)=O)O)=O']	Elimination + enol to keto	-41.01
5293_0	['C(C)(C(C(C(CN)O)O)O)=O']	['O', 'C(CCN)(C(C(C)=O)O)=O']	Elimination + enol to keto	-41.01
5294_0	['C(C)(C(C(C(CN)O)O)O)=O']	['O', 'C(C(CN)O)(CC(C)=O)=O']	Elimination + enol to keto	-49.2
5295_0	['C(C)(C(C(C(CN)O)O)O)=O']	['O', 'C(C(C)=O)(CC(CN)O)=O']	Elimination + enol to keto	-41.01
5296_0	['C(CC(C(C(CN)O)O)O)=O']	['O', 'C(CC(CC(CN)=O)O)=O']	Elimination + enol to keto	-41.01
5297_0	['C(CC(C(C(CN)O)O)O)=O']	['O', 'C(CC(C(CCN)=O)O)=O']	Elimination + enol to keto	-41.01
5298_0	['C(CC(C(C(CN)O)O)O)=O']	['O', 'C(CCC=O)(C(CN)O)=O']	Elimination + enol to keto	-41.01
5299_0	['C(CC(C(C(CN)O)O)O)=O']	['O', 'C(CC(CC(CN)O)=O)=O']	Elimination + enol to keto	-49.2
5301_0	['C(C(CO)O)=CC(C=O)=O']	['O', 'C(C(C=CC(C)=O)=O)=O']	Elimination + enol to keto	-45.4
5303_0	['C(C(CO)O)=CC(C=O)=O']	['O', 'C(CC=CC(C=O)=O)=O']	Elimination + enol to keto	-39.01
5305_0	['C(C=CC(C(CO)O)=O)=O']	['O', 'C(C=CC(C(C)=O)=O)=O']	Elimination + enol to keto	-45.4
5307_0	['C(C=CC(C(CO)O)=O)=O']	['O', 'C(CC(C=CC=O)=O)=O']	Elimination + enol to keto	-47.2
5309_0	['C(C(C(C(C=C)=O)O)O)=O']	['O', 'C=CC(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
5311_0	['C(C(C(C(C=C)=O)O)O)=O']	['O', 'C(CC(C(C=C)=O)=O)=O']	Elimination + enol to keto	-49.2
5313_0	['C(C(C(C=CC=O)O)O)=O']	['O', 'C(CC(C=O)=O)=CC=O']	Elimination + enol to keto	-41.01
5314_0	['C(C(C(C=CC=O)O)O)=O']	['O', 'C(CC(C=CC=O)=O)=O']	Elimination + enol to keto	-49.2
5316_0	['C(C(C(C(CO)O)O)O)=CN']	['O', 'C(N)=CC(CC(CO)O)=O']	Elimination + enol to keto	-41.01
5318_0	['C(C(C(C(CO)O)O)O)=CN']	['O', 'C(C(CO)O)(CC=CN)=O']	Elimination + enol to keto	-41.01
5320_0	['C(C(C(C(CO)O)O)O)=CN']	['O', 'C(CCO)(C(C=CN)O)=O']	Elimination + enol to keto	-41.01
5322_0	['C(C(C(C(CO)O)O)O)=CN']	['O', 'C(CO)(CC(C=CN)O)=O']	Elimination + enol to keto	-41.01
5324_0	['C(C(C(C(CO)O)O)O)=CN']	['O', 'C(C)(C(C(C=CN)O)O)=O']	Elimination + enol to keto	-45.4
5326_0	['C(C(C(C(CO)O)O)O)=CN']	['O', 'C(CC(C(C=CN)O)O)=O']	Elimination + enol to keto	-39.01
5327_0	['C(CO)(C(C(C(CO)O)NC)O)=O']	['O', 'C(C(C(C(CO)=O)O)NC)(C)=O']	Elimination + enol to keto	-45.4
5328_0	['C(CO)(C(C(C(CO)O)NC)O)=O']	['O', 'C(CC(C(C(CO)=O)O)NC)=O']	Elimination + enol to keto	-39.01
5329_0	['C(C(CC(C(CO)O)NC)=O)=O']	['O', 'C(C(CC(C=O)=O)NC)(C)=O']	Elimination + enol to keto	-45.4
5331_0	['C(C(CC(C(CO)O)NC)=O)=O']	['O', 'C(CC(CC(C=O)=O)NC)=O']	Elimination + enol to keto	-39.01
5333_0	['C(CC(C=O)NC)(C(CO)O)=O']	['O', 'C(C(CC(C(C)=O)=O)NC)=O']	Elimination + enol to keto	-45.4
5334_0	['C(CC(C=O)NC)(C(CO)O)=O']	['O', 'C(CC(C=O)NC)(CC=O)=O']	Elimination + enol to keto	-47.2
5336_0	['C(C(C(C=O)O)O)(CCNC)=O']	['O', 'C(CCNC)(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
5338_0	['C(C(C(C=O)O)O)(CCNC)=O']	['O', 'C(CC(C(CCNC)=O)=O)=O']	Elimination + enol to keto	-49.2
5339_0	['C(CC(C(C(C=O)O)O)NC)=O']	['O', 'C(CC(CC(C=O)=O)NC)=O']	Elimination + enol to keto	-41.01
5340_0	['C(CC(C(C(C=O)O)O)NC)=O']	['O', 'C(CC(C(CC=O)=O)NC)=O']	Elimination + enol to keto	-49.2
5341_0	['C(C(C(C(C(CO)O)O)NC)O)=O']	['O', 'C(C(C(C=O)O)NC)(CCO)=O']	Elimination + enol to keto	-41.01
5342_0	['C(C(C(C(C(CO)O)O)NC)O)=O']	['O', 'C(C(C(CC(CO)=O)NC)O)=O']	Elimination + enol to keto	-41.01
5343_0	['C(C(C(C(C(CO)O)O)NC)O)=O']	['O', 'C(C(C(C(C(C)=O)O)NC)O)=O']	Elimination + enol to keto	-45.4
5344_0	['C(C(C(C(C(CO)O)O)NC)O)=O']	['O', 'C(CC(C(C(C=O)O)NC)O)=O']	Elimination + enol to keto	-39.01
5345_0	['C1C(C(C(O)O1)O)O']	['O', 'C1(CC(CO1)O)=O']	Elimination + enol to keto	-65.88
5347_0	['C1C(C(C(O)O1)O)O']	['O', 'C1(COCC1O)=O']	Elimination + enol to keto	-51.69
5349_0	['C1C(C(C(O)O1)O)O']	['O', 'C1(C(O)OCC1)=O']	Elimination + enol to keto	-51.69
5350_0	['C1C(C(C(O)O1)O)O']	['O', 'C1(COC(C1)O)=O']	Elimination + enol to keto	-51.69
5352_0	['C(C1(C(C(C(CO)O1)O)O)O)O']	['O', 'C(C1C(C(C(CO)O1)O)O)=O']	Elimination + enol to keto	-26.61
5354_0	['C(C1(C(C(C(CO)O1)O)O)O)O']	['O', 'C1(C(CO)OC(CO)C1O)=O']	Elimination + enol to keto	-48.36
5356_0	['C(C1(C(C(C(CO)O1)O)O)O)O']	['O', 'C1(C(CO)(O)OC(CO)C1)=O']	Elimination + enol to keto	-51.69
5358_0	['C(C1(C(C(C(CO)O1)O)O)O)O']	['O', 'C1(C(CO)OC(CO)(C1)O)=O']	Elimination + enol to keto	-51.69
5360_0	['C(CC1(C(C(CO1)O)O)O)=O']	['O', 'C(CC1C(C(CO1)O)=O)=O']	Elimination + enol to keto	-48.36
5362_0	['C(CC1(C(C(CO1)O)O)O)=O']	['O', 'C(CC1(C(CCO1)=O)O)=O']	Elimination + enol to keto	-51.69
5364_0	['C(CC1(C(C(CO1)O)O)O)=O']	['O', 'C(CC1(CC(CO1)=O)O)=O']	Elimination + enol to keto	-51.69
5366_0	['C(C(C1(CC(CO1)O)O)O)=O']	['O', 'C(C(C1CC(CO1)O)=O)=O']	Elimination + enol to keto	-28.61
5368_0	['C(C1C(CC(CO)(O1)O)O)=O']	['O', 'C(C1C(CC(C=O)O1)O)=O']	Elimination + enol to keto	-26.61
5370_0	['C(C1C(C(C(C)(O1)O)O)O)=O']	['O', 'C(C1C(CC(C)(O1)O)=O)=O']	Elimination + enol to keto	-88.37
5372_0	['C(C1C(C(C(C)(O1)O)O)O)=O']	['O', 'C1(CC(C=O)OC1(C)O)=O']	Elimination + enol to keto	-51.69
5374_0	['C(C1C(C(C(C)(O1)O)O)O)=O']	['O', 'C(C1C(C(C(C)O1)=O)O)=O']	Elimination + enol to keto	-48.36
5376_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C(C1C(C(C(CO1)O)O)O)=O']	Elimination + enol to keto	-26.61
5378_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(C(CO)OCC(C1O)O)=O']	Elimination + enol to keto	-48.36
5380_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(C(CO)(O)OCC(C1)O)=O']	Elimination + enol to keto	-51.69
5382_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(C(COC(CO)(C1)O)O)=O']	Elimination + enol to keto	-51.69
5384_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(C(C(CO)(O)OCC1)O)=O']	Elimination + enol to keto	-51.69
5386_0	['C1C(C(C(C(CO)(O)O1)O)O)O']	['O', 'C1(COC(CO)(C(C1)O)O)=O']	Elimination + enol to keto	-51.69
5388_0	['C(C1(CC(C(CO1)O)O)O)=O']	['O', 'C1(CC(C=O)(O)OCC1)=O']	Elimination + enol to keto	-51.69
5390_0	['C(C1(CC(C(CO1)O)O)O)=O']	['O', 'C(C1(CCC(CO1)=O)O)=O']	Elimination + enol to keto	-51.69
5392_0	['C(C1C(C(CC(O1)O)O)O)=O']	['O', 'C(C1C(CCC(O1)O)=O)=O']	Elimination + enol to keto	-88.37
5394_0	['C(C1C(C(CC(O1)O)O)O)=O']	['O', 'C1(CC(C=O)OC(C1)O)=O']	Elimination + enol to keto	-51.69
5395_0	['C(C(C(CN)O)O)O']	['O', 'C(CN)(CCO)=O']	Elimination + enol to keto	-41.01
5396_0	['C(C(C(CN)O)O)O']	['O', 'C(CO)(CCN)=O']	Elimination + enol to keto	-41.01
