Index	Reagents	Products	Rule	Energy Change
7695_0	['C(CC(C(C(CNC)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(CNC)(C(C(CCN)O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7697_0	['C(CC(C(C(CNC)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(CNC)(C(C(CCN)O)O)=O', 'C(C(C(C(C(CO)O)O)O)=O)(O)=O']	Transamination (inverse)	-8.73
7699_0	['C(CC(C(C(CNC)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(CNC)(C(C(CCN)O)O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7705_0	['C(CNCC(O)=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(CNCCN)(O)=O']	Transamination (inverse)	-8.73
7706_0	['C(CNCC(O)=O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(CNCCN)(O)=O']	Transamination (inverse)	-8.73
7707_0	['C(CNCC(O)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(CNCCN)(O)=O']	Transamination (inverse)	-8.73
7742_0	['C(CC(C(C(CO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(C(CCN)O)O)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7743_0	['C(CC(C(C(CO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(CCN)O)O)O)O', 'C(C(C(C(C(CO)O)O)O)=O)(O)=O']	Transamination (inverse)	-8.73
7744_0	['C(CC(C(C(CO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(C(CCN)O)O)O)O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7747_0	['C(C(C(C(CCO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(CC(C(C(CN)O)O)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7748_0	['C(C(C(C(CCO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(CC(C(C(CN)O)O)O)O', 'C(C(C(C(C(CO)O)O)O)=O)(O)=O']	Transamination (inverse)	-8.73
7749_0	['C(C(C(C(CCO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(CC(C(C(CN)O)O)O)O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7782_0	['C(CC(C(C(C(O)=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(C(CCN)O)O)O)(O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7783_0	['C(CC(C(C(C(O)=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(C(C(CCN)O)O)O)(O)=O']	Transamination (inverse)	-8.73
7784_0	['C(CC(C(C(C(O)=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(C(CCN)O)O)O)(O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7787_0	['C(CC(C(C(C=O)O)O)O)(O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(CC(C(C(CN)O)O)O)(O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7788_0	['C(CC(C(C(C=O)O)O)O)(O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(CC(C(C(CN)O)O)O)(O)=O']	Transamination (inverse)	-8.73
7789_0	['C(CC(C(C(C=O)O)O)O)(O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(CC(C(C(CN)O)O)O)(O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7799_0	['C(C1(C(C(CC1O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C1(C(C(CC1O)O)O)O)N']	Transamination (inverse)	-8.73
7800_0	['C(C1(C(C(CC1O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C1(C(C(CC1O)O)O)O)N']	Transamination (inverse)	-8.73
7801_0	['C(C1(C(C(CC1O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(C1(C(C(CC1O)O)O)O)N']	Transamination (inverse)	-8.73
7805_0	['C(C(C(CO)O)(C(CO)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(C(CN)(C(CO)O)O)O)O']	Transamination (inverse)	-8.73
7806_0	['C(C(C(CO)O)(C(CO)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(C(CN)(C(CO)O)O)O)O']	Transamination (inverse)	-8.73
7807_0	['C(C(C(CO)O)(C(CO)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(C(C(CN)(C(CO)O)O)O)O']	Transamination (inverse)	-8.73
7811_0	['C(C(C=O)(C(CO)O)O)(O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(CN)(C(CO)O)O)(O)=O']	Transamination (inverse)	-8.73
7812_0	['C(C(C=O)(C(CO)O)O)(O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(CN)(C(CO)O)O)(O)=O']	Transamination (inverse)	-8.73
7813_0	['C(C(C=O)(C(CO)O)O)(O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(C(CN)(C(CO)O)O)(O)=O']	Transamination (inverse)	-8.73
7817_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Transamination (inverse)	-8.73
7818_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Transamination (inverse)	-8.73
7819_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Transamination (inverse)	-8.73
7823_0	['C(C(CO)(C(CO)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(CN)(C(CO)O)O)O']	Transamination (inverse)	-8.73
7824_0	['C(C(CO)(C(CO)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(CN)(C(CO)O)O)O']	Transamination (inverse)	-8.73
7825_0	['C(C(CO)(C(CO)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(C(CN)(C(CO)O)O)O']	Transamination (inverse)	-8.73
7828_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(CCN)(C(CO)(C(CO)O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7831_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(CCN)(C(CO)(C(CO)O)O)=O']	Transamination (inverse)	-8.73
7833_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(CCN)(C(CO)(C(CO)O)O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7839_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(CC(CO)O)(C(CO)(CN)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7841_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(CC(CO)O)(C(CO)(CN)O)=O']	Transamination (inverse)	-8.73
7843_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(CC(CO)O)(C(CO)(CN)O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7849_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(CC(CN)O)(C(CO)(CO)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7852_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(CC(CN)O)(C(CO)(CO)O)=O']	Transamination (inverse)	-8.73
7854_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(CC(CN)O)(C(CO)(CO)O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7861_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Transamination (inverse)	-8.73
7863_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Transamination (inverse)	-8.73
7865_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Transamination (inverse)	-8.73
7871_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(CCO)(C(CO)(C(CN)O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7874_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(CCO)(C(CO)(C(CN)O)O)=O']	Transamination (inverse)	-8.73
7876_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(CCO)(C(CO)(C(CN)O)O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7883_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Transamination (inverse)	-8.73
7885_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Transamination (inverse)	-8.73
7887_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Transamination (inverse)	-8.73
7894_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Transamination (inverse)	-8.73
7896_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Transamination (inverse)	-8.73
7898_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Transamination (inverse)	-8.73
7904_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C)(C(CO)(C(C(CN)O)O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7907_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C)(C(CO)(C(C(CN)O)O)O)=O']	Transamination (inverse)	-8.73
7909_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C)(C(CO)(C(C(CN)O)O)O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7916_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Transamination (inverse)	-8.73
7917_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(CO)(C(C(CCN)O)O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7918_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Transamination (inverse)	-8.73
7919_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(CO)(C(C(CCN)O)O)O)=O']	Transamination (inverse)	-8.73
7920_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Transamination (inverse)	-8.73
7921_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(CO)(C(C(CCN)O)O)O)=O', 'C(C(C(O)=O)=O)(O)=O']	Transamination (inverse)	-8.73
7927_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Transamination (inverse)	-8.73
7929_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Transamination (inverse)	-8.73
7931_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)=O)(O)=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Transamination (inverse)	-8.73
7939_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(CO)O)NC)=O)=O']	['C(C(C(CO)O)NC)(CCN)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-0.54
7942_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CC(CO)O)=O)NC)=O']	['C(C(CN)NC)(CC(CO)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7945_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C=O)O)(C(CO)NC)=O']	['C(C(CO)NC)(CC(CN)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7950_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(C)=O)NC)O)O)=O']	['C(C)(C(C(C(CN)O)O)NC)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7956_0	['C(C(C(CO)O)N)(O)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(CCO)(CC(CN)=O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7959_0	['C(C(C(CO)O)N)(O)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(CO)(CCC(CN)=O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7962_0	['C(C(C(CO)O)N)(O)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C)(C(CC(CN)=O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7965_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(CC(CN)=O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7967_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(CC(CCN)O)=O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7968_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(CCN)=O)(CCO)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-0.54
7971_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(CCN)(CC(CO)=O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7979_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(CC(C(CCN)O)=O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7980_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(CN)O)(CC(C)=O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-16.91
7982_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)N)=O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-56.95
7983_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(CCC=O)(C(CN)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7985_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCCN)=O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-65.68
7986_0	['C(C(C(CO)O)N)(O)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C)=O)(CC(CN)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7989_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(CC(CN)O)=O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
7991_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(CC(C=O)O)(CCN)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-0.54
7997_0	['C(C(C(CO)O)N)(O)=O', 'C(CC1C(C(C(O)O1)O)O)=O']	['C1(C(C(C(CCN)O1)O)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8025_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(CN)O)O)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(C(C(CCN)O)O)O)N']	Transamination (inverse)	-8.73
8026_0	['C(C(C(CO)O)N)(O)=O', 'C(C(CO)O)=CC(C=O)=O']	['C(C(CO)O)=CC(CN)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8030_0	['C(C(C(CO)O)N)(O)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(CN)=CC(C(CO)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8032_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C=CC(C(C(CN)O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8034_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C=CC(CO)=O)O)=O']	['C(C(CN)O)=CC(CO)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8036_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C(CN)O)O)=CC=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8037_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C(C=CCN)O)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8039_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CO)NC)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'CNC(CO)C(CN)O']	Transamination (inverse)	-8.73
8042_0	['C(C(C(CO)O)N)(O)=O', 'C(C(CC(C(CO)O)NC)=O)=O']	['C(CN)(CC(C(CO)O)NC)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8053_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C=O)O)(C(CNC)O)=O']	['C(C(CNC)O)(CC(CN)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8059_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=O)O)O)(CCNC)=O']	['C(C(C(CN)O)O)(CCNC)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8062_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CC(CO)=O)NC)O)=O']	['C(CO)(CC(C(CN)O)NC)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8064_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(C)=O)O)NC)O)=O']	['C(C)(C(C(C(CN)O)NC)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8067_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)O)NC)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(CC(C(C(CN)O)NC)O)=O']	Transamination (inverse)	-8.73
8068_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)O)NC)O)=O']	['C(C(C(C(CCN)O)NC)O)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8069_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)O)O)NC)=O']	['C(CC(C(C(CN)O)O)NC)=O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8071_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)O)O)NC)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(C(C(CCN)NC)O)O)=O']	Transamination (inverse)	-8.73
8073_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CO)NCC(O)=O)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(CNC(CO)C(CN)O)(O)=O']	Transamination (inverse)	-8.73
8075_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(CO)O)O)NC)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'CNC(C(C(CO)O)O)C(CN)O']	Transamination (inverse)	-8.73
8076_0	['C(C(C(CO)O)N)(O)=O', 'C(C1(CC(C(CO)O1)O)O)=O']	['C(C1C(CC(CN)(O)O1)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8077_0	['C(C(C(CO)O)N)(O)=O', 'C(CC1(C(C(CO1)O)O)O)=O']	['C1C(C(C(CCN)(O)O1)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8078_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C1C(CC(C(CN)O)(O)O1)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8079_0	['C(C(C(CO)O)N)(O)=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(C1(CC(C(CN)O1)O)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8080_0	['C(C(C(CO)O)N)(O)=O', 'C(C1C(C(C(C)(O1)O)O)O)=O']	['CC1(C(C(C(CN)O1)O)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8081_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C1C(CC(O)O1)O)O)=O']	['C1(CC(C(C(CN)O)O1)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8082_0	['C(C(C(CO)O)N)(O)=O', 'C(C1(CC(C(CO1)O)O)O)=O']	['C1C(C(CC(CN)(O)O1)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8083_0	['C(C(C(CO)O)N)(O)=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C1(CC(C(C(CN)O1)O)O)O', 'C(C(C(CO)O)=O)(O)=O']	Transamination (inverse)	-8.73
8084_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(CO)O)O)N)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(C(C(CCN)N)O)O)O']	Transamination (inverse)	-8.73
8085_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CC(CO)O)N)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(CC(C(CN)O)N)O)O']	Transamination (inverse)	-8.73
8086_0	['C(C(C(CO)O)N)(O)=O', 'C(C(CC(C(CO)O)N)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(C(CC(CN)O)N)O)O']	Transamination (inverse)	-8.73
8087_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(CCO)N)O)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(CC(C(C(CN)O)O)N)O']	Transamination (inverse)	-8.73
8088_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CC(CO)N)O)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(CC(C(CN)O)O)N)O']	Transamination (inverse)	-8.73
8089_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(C)N)O)O)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'CC(C(C(C(CN)O)O)O)N']	Transamination (inverse)	-8.73
8090_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(CCN)O)O)O)=O']	['C(C(C(CO)O)=O)(O)=O', 'C(C(C(C(CCN)O)O)O)N']	Transamination (inverse)	-8.73
8092_0	['C(C(C(C(C(CO)O)O)O)N)(O)=O', 'C(CC(C(C(CO)O)NC)=O)=O']	['C(C(C(C(C(CO)O)O)O)=O)(O)=O', 'C(C(C(CO)O)NC)(CCN)=O']	Transamination (inverse)	-0.54
